sentence_id	n	v	w	n_first_index	n_last_index	v_first_index	v_last_index	w_first_index	w_last_index	sentence_text
56694209	language	like	would	22	22	25	25	24	24	So i am suggesting that , if wiki can integrate ALL languages into one , and let the users to choose whatever language they would like to use in whatever language Wiki -LRB- e .
56696566	admin	like	would	17	17	15	15	13	13	So I did a little poking around in the logs , which I would now like an admin to follow me on .
56703723	playground	like	would	9	9	5	5	4	4	So , if you would like a cooking wiki playground , please stop by or contact me .
56705733	help	like	would	25	25	24	24	23	23	SteveMcCluskey has created a helpful list of commons misconceptions in the history of astronomy , dispelling common historical myths and exaggerations , and would like help with improving it .
56757679	support	like	would	5	5	3	3	2	2	Stephen Colbert would like your support in the matter .
56775351	community	like	would	8	8	6	6	5	5	Steve is an editor I would like the community to consider for cleaning up around here .
56816512	information	like	would	17	17	15	15	14	14	Some editors are collaborating on the `` Hawker Hurricane '' page , and we would like some information on how to list references and footnotes .
56816525	issue	like	would	40	40	38	38	37	37	Some editors are fed up with seven months of constant soap boxing , initiated by the `` narrow view '' side that wants radical changes in the article and now engaged in by both sides , and would like the issue resolved .
56817526	article	like	would	28	28	26	26	25	25	Some editors want the hereditarian hypothesis portrayed as that of a small minority , with due weight given those arguments , while some other editors would like an article which presents the hereditarian hypothesis as a valid alternative , of roughly equal value .
56821907	government	like	would	8	8	5	5	4	4	Some , even , would like the confessionalist government to be abolished .
56839545	acknowledgment	like	would	9	9	4	4	3	3	So further I would like from BLPN a clear acknowledgment that the Conti stuff is contentious and should be removed immediately .
56843391	type	like	would	11	11	17	17	16	16	So he convinces Pam to teach him how to become the type of person that Cindy would like .
56869098	hangar	like	would	8	8	6	6	5	5	Some historic and nonprofit groups would like the hangar preserved as a historic landmark , as the hangar is a major Bay Area landmark and historic site .
56897323	music	like	would	29	29	33	33	32	32	Some broadcast , others work to keep the station ' s record library or computer systems up-to-date , but most also visit the hospital wards , to discuss the music that patients would like to hear , and to provide an opportunity for the latter to converse with a member of non-medical staff .
56899022	dog	like	would	16	16	14	14	13	13	Some call PWDs hypoallergenic dogs , but any person with dog allergies who would like a dog with these qualities should actually spend time with the animals before purchasing , to test whether the dog is truly non-allergenic to them .
56923845	way	like	would	15	15	13	13	12	12	Something about the design of Wikipedia has changed today , and I would like some way to opt out of it .
56937135	one	like	would	19	19	22	22	21	21	Sometimes , the two following obstacles will both be on the course and the contestant gets to choose which one they would like to do .
56946792	answer	like	would	18	18	16	16	14	14	So much for asking a legitimate and earnest talk page question one that I would still like an answer to .
56968369	Priest	like	would	11	11	10	10	9	9	Sonko is a revolutionary living in Rome also and would like Priest to assist him with supplying guns for his fellow countrymen to defeat colonialism in his country .
56977141	section	like	would	4	4	2	2	1	1	Some would like a section detailing this , others would like a few words , and one is happy with the article as it is .
57044991	account	like	would	6	6	4	4	3	3	SpuddlesworthIdeally , I would like my account to be removed .
57052966	administrator	like	would	7	7	5	5	4	4	STALK problem that I would like an administrator to deal with .
57097110	stint	like	would	14	14	12	12	11	11	Sports on August 6 , 2008 , Ouellet declared that he would like another stint with the WWE .
57143863	info	like	would	30	30	28	28	26	26	SSE of Warszawa -LRB- This one seems to be in Subcarpathian Voivodeship - - it is about 16 miles SW of Przemy s l -RRB- I would still like some info about the town so there is more than a directory listing asserting that such a place existed .
57154723	answer	like	would	16	16	14	14	13	13	Specifically , I found the banned user ' s question interesting , and would like an answer to it .
57155438	input	like	would	21	21	20	20	19	19	Specifically , I think it has the potential to make it as a Featured List eventually , and I would like input on how to get it there .
57222494	behavior	like	would	5	5	3	3	2	2	Some people would like bad behavior to go unnoticed .
57222497	information	like	would	5	5	3	3	2	2	Some people would like technical information .
57222503	code	like	would	9	9	3	3	2	2	Some people would like to port their Win32 Delphi code to Prism as is .
57239106	input	like	would	42	42	39	39	38	38	Some sources say 90k troops including 15k civilians I am reading this `` including '' to mean `` as well as , or in addition to '' Myself and the other editor are now at an impasse and would like a little input .
57246677	hoodie	like	would	33	33	29	29	28	28	Some news stories of the week are read out , which Alan comments on in a humorous way -LRB- such as Hug-A-Hoodie , where Alan commented that he would like to hug the hoodie , except that he can not move as the hoodie has just beaten him up -RRB- .
57273189	background	like	would	21	21	28	28	26	26	Some issues I can notice without really close scrutiny though are the blown highlights on the hat and also in the background , which some people would not like .
57278798	attention	like	would	20	20	6	6	5	5	Some less successful actor who would like to be as visible as TC or MJ and is seeking similar media attention but is at the moment not yet receiving it , is smaller than us -LRB- despite their wishes -RRB- and we have to be much more careful towards them .
57281474	pavement	like	would	8	8	4	4	3	3	Some local residents would like a new Oceanway pavement constructed along the road reserve between the beachfront houses and the dune area .
57290798	ban	liked	would	14	14	10	10	8	8	Some of the discussants at the original discussion would have liked a more expansive ban ; some would have liked less or none .
57290798	none	liked	would	22	22	19	19	17	17	Some of the discussants at the original discussion would have liked a more expansive ban ; some would have liked less or none .
57321598	someone	like	would	11	11	10	10	9	9	So , let me get this clear , you would like someone to block an editor for correctly quoting a reliable source , because your opinion is that the source is wrong .
57440457	commission	like	would	19	19	17	17	16	16	This daring act was sufficient to induce Lord Mark Kerr to ask the sergeant whether he would like a commission .
57572444	world	like	would	14	14	12	12	11	11	The facts and proposed explanations may not always be as everyone would like the world to be .
57704832	assistance	like	would	38	38	36	36	35	35	The Featured Article Help Desk is a place for those who would like to see a particular article promoted to featured article status , but do not know how to go about it , or would like some assistance .
57879200	money	like	would	25	25	23	23	22	22	The consumer can select which of the songs they would like to purchase and select which band member ' s charity they would like their money to go toward .
57952715	editor	like	would	13	13	10	10	9	9	The discussion has run its course , and I would like an uninvolved editor to assess the consensus in the discussion which `` adds a degree of finality to it '' .
57953304	Activism1234	like	would	10	10	9	9	8	8	The discussion is now open , and I would like Activism1234 to re-post what he removed as it was not open yet .
57954004	opinion	like	would	39	39	37	37	36	36	The discussion on the BN has been quiet for 4 days now -LRB- which in `` Wikipedia time '' equals a month -RRB- , so normally I would not rehash it ; but if the community would like my opinion on it , I ' ll be happy to comment .
57971985	word	like	would	5	5	3	3	2	2	The dictionary would like a word with you .
58007236	someone	like	would	11	11	10	10	9	9	The dispute has spiraled a bit , and I would like someone to take a look at the relevant materials and mediate the situation .
58088306	canopy	like	would	9	9	6	6	5	5	The DLNR felt that tourists would like a forested canopy instead of bare land which was previously used as cattle pasture and taro plots .
58352862	art	like	would	17	17	13	13	12	12	The four tell Bart that they are impressed by his work and would like to showcase his art in a gallery show , to which Bart agrees .
58540298	option	like	would	11	11	15	15	14	14	The forms would be difficult to create to adequately have every option that everyone would like .
58540299	money	like	would	21	21	17	17	16	16	The forms would describe options which the recipients could designate preferences as to how the recipient would like his or her money spent .
58746227	page	like	would	16	16	20	20	19	19	The editor is aware of the conflict of interest and has been posting on the talk page what they would like added to the article and there has been no problems .
58749926	pair	like	would	6	6	3	3	2	2	The editors would like a fresh pair of eyes to look over this article , taking into consideration that we want to move this along to nominate as a FA candidate .
58749927	assistance	like	would	4	4	3	3	2	2	The editors would like assistance to find an acceptable form of words .
58749928	feedback	like	would	4	4	3	3	2	2	The editors would like feedback from a `` fresh pair of eyes '' on any further improvements that are needed , please .
58813733	help	like	would	19	19	17	17	16	16	The Emberverse seriesThis article is one of the first major articles I have ever created and would like some help and suggestions in improving it .
58839434	review	like	would	28	28	24	24	23	23	The highway , if it passes FAC , will become the first decommissioned state touring route to become an FA , so I would like a really strong review .
59047738	assistance	like	would	24	24	23	23	22	22	The member organizing the group typically brings his or her spending records , and a list of issues that he or she would like assistance with .
59096140	input	like	would	14	14	12	12	11	11	The list is complete according to the Smithsonian website but i would like some input into the categories of the table and the other sections .
59099528	information	like	would	28	28	23	23	22	22	The list of films provided here do need citations , but deleting the list quickly does not actually allow for those that would like to research citations the information necessary to do the research if they do not already have the list on hand .
59105002	capitalization	like	would	15	15	12	12	11	11	The login name is my Ham Radio call sign , I would like a full capitalization .
59106731	advice	like	would	34	34	32	32	31	31	The logo is in use on various club websites now , and the club have consented to its use on wikipedia , however the different licenses etc are confusing and I would like some advice about which is most applicable .
59149460	context	like	would	16	16	14	14	13	13	The Los Angeles Times called the book `` a must-read for those who would like greater context with their bitter morning coffee , or to arm themselves for the debates about Iraq that are still to come .
59218079	train	like	would	21	21	17	17	16	16	The intermodal transportation depot itself no longer has an Amtrak agent , meaning that if one would like to board a train he must either purchase a ticket by phone , online , or at another nearby Amtrak station - Fort Worth is 29 miles away .
59350384	assurance	like	would	21	21	20	20	19	19	The length requirements are not hard and fast -LRB- some articles just necessitate more -RRB- , and so I would like assurance that you believe a section is too long because it has unnecessary detail , not because it just looks long .
59363142	license	like	would	20	20	14	14	13	13	The licensing and use terms imposed by the uploader -LRB- particularly If you would like special permission to use , license , or purchase the file , please contact me to negotiate licensing terms .
59463603	article	like	would	6	6	4	4	3	3	The legal antity would like the article removed from wikapedia or allow us to make the correct changes and the person editing No More Religian be banned from putting information on the site .
59483755	help	like	would	10	10	8	8	7	7	The latter is the situation that I would like some help with .
59626974	customer	like	would	17	17	14	14	13	13	The macro-yes , or ultimate yes , is the culminating decision a company would like a given customer to make .
59728861	release	like	would	8	8	5	5	4	4	SupportStrong Oppose But I would like a model release , also .
59735796	bit	like	would	7	7	5	5	4	4	Support - Though I would like a bit more reception info , it is a tough subject to obtain information on , and the article has more information now than I would really think possible .
59735797	citation	like	would	7	7	5	5	4	4	Support , though I would like a citation at the part where it has the tracklisting and times .
59735798	stub	like	would	9	9	5	5	4	4	Support , though I would like at least a stub on Devonshire County .
59735812	stub	like	would	8	8	6	6	4	4	Support , though I would still like this stub to be created before promotion .
59741230	answer	liked	would	9	9	5	5	3	3	Support While I would have liked a more decisive answer to my UAA question -LRB- IMO an apparent single-purpose promotional account should be blocked once promotional edits are made -RRB- , the conservative route chosen is OK with me as well .
59742698	change	like	would	11	11	9	9	8	8	Support with the update in the article I would like a change of pace from overtaking of the ITN by terrorists .
59752300	experience	like	would	8	8	5	5	4	4	That said , I would like some more experience in the Wikipedia-space .
59755159	committee	like	would	17	17	15	15	14	14	That said , this is about as close to ruling on content as I would like the committee to get .
59772174	world	like	would	8	8	6	6	5	5	That ' s what I would like the world to remember me .
59774708	someone	like	would	7	7	6	6	5	5	That ' s why i would like someone to help me discuss the matter .
59816346	guess	like	would	12	12	16	16	15	15	That ' s a political maneuver , and I would hazard a guess that ARBCOM would like that rather less than anything I have written .
59861938	article	like	would	11	11	9	9	8	8	Strong Delete I am the original editor and would like this article to be deleted .
59871322	argument	like	would	15	15	13	13	12	12	Strong Keep - I am not a regular wikipedia contributor but I would like my argument to be heard .
59890211	time	liked	would	5	5	3	3	1	1	Support would have liked more time here on Wikipedia but what there has been has been good .
59913617	cup	like	would	13	13	10	10	9	9	Strong support Really great image , though I too would like the plastic cup removed and any other small cleanups necessary .
59932965	user	like	would	8	8	6	6	5	5	Support As much as I would like this user to have done more work in RPP , AIV and UAA , I still think this user is capable to take the mop and be a net positive for Wikipedia .
59933743	page	like	would	8	8	5	5	4	4	Support as someone who would like the talk page to contribute to making the article better , instead of endless arguments about the same things over and over again .
59935941	arbritator	like	would	6	6	4	4	3	3	Support because I would like an arbritator to make clear decisions like the ED incident and the candidate appears to support this .
59954036	finding	like	would	9	9	4	4	3	3	Surely , some would like a stronger , unmitigated finding .
59968333	expansion	like	would	12	12	10	10	9	9	Support after reviewing your recent contributions , although I would like an expansion to your answer to question one .
59970736	someone	liked	would	6	6	5	5	3	3	Support Although I would have liked someone to ask a difficult AfD question , but he appears not to be interested in the difficult cases there .
59970740	experience	like	would	7	7	5	5	4	4	Support - although I would like more experience , I can see no problems with this editor , good luck .
59991748	feedback	like	would	17	17	16	16	15	15	SummerSlam -LRB- 1993 -RRB- I ' ve listed this article for peer review because I would like feedback on the article and what it would take to reach Good Article status .
60006959	bureaucrat	like	would	11	11	10	10	9	9	That is rather subjective I know , but I would like bureaucrat that is able to defend his decisions in a compelling manner .
60027060	assistance	like	would	10	10	8	8	7	7	That is fine , and if you would like more assistance for either of these things just let me know .
60036158	information	like	would	10	10	6	6	5	5	That being said , I would like a little more information about actual article-writing before I support a candidate .
60045036	look	like	would	8	8	6	6	5	5	That concerns me , but would like second look here .
60046078	discussion	like	would	19	19	16	16	15	15	That could be changed , but given that the last AfD added it , I would like a fuller discussion that covered all the lists of science publications .
60052011	help	like	would	11	11	9	9	8	8	That does not look good , so I would like some help in correcting this in a way other than moving the top of the userboxes to the top of the page .
60063215	permission	like	would	6	6	5	5	4	4	That is why I would like permission to keep this content on my userspace .
60067814	crat	like	would	16	16	12	12	11	11	That kind of foresight is something a number of people here would like in a ' crat .
60095189	note	liked	would	6	6	4	4	2	2	That he would have liked a note about it , I think .
60099832	help	like	would	23	23	21	21	20	20	That night , Marge tells Homer and the kids , who are all sleeping next to her , that she would like more help around the house ; they assure her she has nothing to worry about .
60133960	prostitution	like	would	16	16	15	15	14	14	Teri , a prostitute who has worked in a Nevada brothel -LRB- and who would like prostitution to be decriminalized -RRB- , stated that `` The brothel owners are worse than any pimp .
60157617	colouration	liked	would	7	7	4	4	2	2	Support I would have liked a better colouration , but its not enough to make me oppose .
60157618	room	liked	would	6	6	4	4	2	2	Support I would have liked more room on the bottom , but the detail is top-notch .
60167576	context	like	would	12	12	10	10	9	9	Support - people click on the link because they would like some context for the article .
60179734	speed	liked	would	12	12	7	7	6	6	Support - Great shot , although would liked a bit higher shutter speed but at 700mm focal length -LRB- is that the 35mm focal length or multiplied by 1 .
60184707	RfA	like	would	11	11	9	9	8	8	Support if for no other reason than I would like this RfA to stay open .
60186899	person	like	would	14	14	12	12	10	10	Support , I like ice cold beer , and I would also like this person to become an admin .
60244153	article	like	would	7	7	4	4	3	3	Tamaskan_Dog `` I would like the Tamaskan article to be deleted now and do not plan to resurrect it .
60245916	opinion	like	would	29	29	26	26	25	25	Tamding Tsering -RRB- to delete entire Tibetan national football team , a gross scope expansion of the original deletion review , and 2 -RRB- I would like a second opinion on the closing admins decision , I interpret the discussion as a no-consensus and not delete Power .
60283427	issue	like	would	6	6	4	4	3	3	Thanks , i would like this issue sorted , i have offered to create an orthodox and unorthodox section on diet in sikhism , i have presented the same scholars that where in the original article , that the editor cited himself , yet when i cited the same scholars to show that they themselves agree that their are passages against meat and many sects against it , the current editor of diet in sikhism again took it off .
60304054	foundation	like	would	24	24	22	22	21	21	Thank you for the information and web site Angus Mclellan , Yes I did mean England and Wales , although I would like the foundation to go worlwide in time .
60305813	information	like	would	10	10	8	8	7	7	Thank you for your comments and I would like further information on your notes .
60309780	help	like	would	5	5	4	4	3	3	Thank You I would like help in trying to edit this page and fix it .
60337021	help	like	would	9	9	6	6	5	5	Texas_Transportation_Museum '' So again I would like some admin help with this .
60368561	user	like	would	18	18	16	16	14	14	TfD -RRB- , however , when this user receives administrative privileges , and I would also like the user to bear in mind the issue over objectionable user page content in the future .
60394692	someone	like	would	14	14	13	13	12	12	Tegami Bachi - I did a little cleanup for this article and would like someone to reassess it again .
60442339	criticism	like	would	10	10	7	7	6	6	Still hammering at it , but would like some constructive criticism .
60447238	answer	like	would	6	6	4	4	3	3	Still , I would like an answer to my question .
60447239	example	like	would	6	6	4	4	3	3	Still , I would like an example .
60447240	solution	like	would	7	7	4	4	3	3	Still , I would like a one-button solution and especially to have this be a normal part of Wikipedia -LRB- rather than having to install scripts , etc .
60447244	someone	like	would	5	5	4	4	3	3	Still , I would like someone to look at it and please leave suggestions for improvements - I ca not find anything to add as it is now .
60447477	precedent	like	would	10	10	8	8	7	7	Still kind of new here , and would like some precedent .
60473329	body	like	would	20	20	8	8	7	7	Still without 500 top users the place would like more like a Google cash rather than a whole tightly knit body of knowledge .
60473637	check	like	would	4	4	2	2	1	1	Still would like sleeper check and for the record the confirm .
60523090	funding	like	would	5	5	4	4	3	3	Straight up-front I would like funding for a great many patents , some web apps , and other practically no-cost ways to begin certain businesses .
60575021	version	like	would	6	6	4	4	3	3	Technically , I would like the version to at least come back to the previous stable version until consensus is found and until the end of the dispute resolution procedure .
60584462	page	like	would	9	9	12	12	11	11	Tell them there which browser you use and which page you would like for your home page .
60612712	administrator	like	would	10	10	8	8	7	7	Temporarily blocked account for disruptive editing , would like another administrator to take a look at the username issue - possible impersonation of Yasser Latif Hamdani .
60629460	excitement	like	would	18	18	14	14	12	12	Ted rebuffs this , in a jovial manner , saying that he would actually like a bit of excitement .
60636446	crack	like	would	19	19	17	17	16	16	Tentative Support A preliminary read through the article did not show anything wanting , but I would like another crack at the article before offering full support .
60720806	feedback	like	would	8	8	7	7	6	6	SubSpace -LRB- computer game -RRB- I would like feedback on this article .
60722081	guidance	like	would	12	12	10	10	9	9	Substantial improvements have now been made and the editors would like further guidance , please .
60783958	article	like	would	5	5	2	2	1	1	TalkI would like this whole article to be reviewed , because I am trying to get it to FA status .
60787066	page	like	would	1	1	5	5	4	4	Talk page what you would like removed .
60829651	Lady	like	would	17	17	15	15	14	14	Tadolini has a stupendous voice , clear , limpid , powerful ; and I would like the Lady to have a harsh , stifled , and hollow voice .
60829657	Lady	like	would	10	10	8	8	7	7	Tadolini sings to perfection ; and I would like the Lady not to sing .
60829659	voice	like	would	16	16	11	11	10	10	Tadolini ' s voice has an angelic quality ; I would like the Lady ' s voice to be diabolical .
60932351	input	like	would	13	13	10	10	9	9	Suv tippingDoes not seem to be encyclopedic content , would like some community input .
60938646	HiLo48	like	would	6	6	5	5	4	4	Surturz ' desired outcomeI would like HiLo48 to treat his fellow editors with respect , and be tolerant of different viewpoints .
60958573	template	like	would	13	13	11	11	10	10	Symbols -LRB- abbreviations -RRB- for feet and inchesLike Greyengine5 I would like the template to use ft rather than .
60960114	wording	like	would	6	6	5	5	4	4	Switching to Neutral , would like wording to be better though .
61104537	grade	like	would	16	16	19	19	18	18	The class is also using contract grading in which students sign a contract saying exactly what grade they would like to receive and how much work they would like to do .
61143515	nothing	like	would	13	13	12	12	11	11	The Court takes the Law School at its word that it would like nothing better than to find a race-neutral admissions formula and will terminate its use of racial preferences as soon as practicable .
61180001	egg	like	would	11	11	9	9	8	8	The cook might also asked how the client would like their egg done ; mixed into nasi goreng or fried separately as telur mata sapi or ceplok -LRB- fried whole egg -RRB- or as telur dadar -LRB- omelette -RRB- .
61287198	Coccyx_Bloccyx	like	would	13	13	18	18	17	17	The deletion page contains subject-related commentary on the editing of the article by Coccyx_Bloccyx , which Achim would like considered here .
61372680	answer	like	would	12	12	10	10	8	8	The categorical denial is good , but I would still like an answer to the questions raised about location edits and picking on me .
61451553	outcome	like	would	26	26	29	29	28	28	The cases that the ACLU actively takes on are much more illustrative and interesting than the ones in which it merely expresses its opinion about what outcome it would like to see .
61491983	case	like	would	10	10	8	8	7	7	The commander informs Adams that the Army would like the case to quietly go away and to put up as little defense as possible so that the court can move for a quick conviction .
61779909	system	like	would	14	14	10	10	9	9	The Enterprise Edition is meant for any company that would like the JForce PM system completely customized for their specific business needs .
61810054	suit	like	would	15	15	13	13	12	12	The dealer asks each of the other players in turn if they would like the suit of the top card to be trump , which they indicate by saying `` pick it up '' and the top card becomes part of the dealer ' s hand , who then discards a card face down to return his hand to five cards .
61853838	job	like	would	17	17	20	20	19	19	The day after Nixon ' s election as President in November 1968 , he asked Chotiner what job he would like , and Chotiner indicated that he wanted to be chairman of the Republican National Committee -LRB- RNC -RRB- , but was told that was impossible .
61931305	article	like	would	13	13	11	11	10	10	The Black Hole at The Center of The Universe I would like the article restored so I can work on it .
61956279	information	like	would	57	57	55	55	54	54	The best way would be to find reliable references to the information your want added -LRB- see Wikipedia ' s guidelines on reliable sources -RRB- and then go to the talk page for the article -LRB- here -RRB- and mention the references there - explain that you are Neva Gilbert , and that you would like the information added -LRB- do not leave your e-mail address !
62083981	peer-review	like	would	9	9	6	6	5	5	Strings -LRB- band -RRB- I would like a formal peer-review of the above article to gather shortcomings for it to become at least a GA article .
62085248	confirmation	like	would	20	20	17	17	16	16	Strip markers -RSB- -RSB- , where I tagged the ones I think are fixed , but would like some more confirmation .
62096177	feedback	like	would	11	11	9	9	8	8	StruttPer the comments on the discussion page I would like some feedback as a first time contributor and am curious if I should be migrating this article to a specific template .
62127215	feedback	like	would	14	14	13	13	11	11	StyracosaurusI ' ve recently worked to expand this article , and would now like feedback .
62155229	admin	like	would	8	8	6	6	5	5	The constitutes hounding and I would like an admin to intervene .
62369431	character	like	would	18	18	16	16	15	15	The Scottish-born actor was signed up for an initial thirteen episodes and he hoped viewers would like his character and producers would keep him on .
62407422	clarification	like	would	11	11	9	9	8	8	There are a couple gray areas where I would like some clarification though .
62410462	kind	like	would	71	71	69	69	68	68	The question is derived from my job where I am to ask a citizenship question and an every day response I get is `` well , I ' m white '' where I would like to be able to say `` well Jean Claude is white too , but he ' s from France and is not a citizen '' but I ca not say that so I would like some kind of statistic I could use .
62434054	organization	like	would	14	14	12	12	11	11	There appears to be a rift between members of AASP who would like the organization to function as a trade group that promotes the CC-AASP certificate and pushes for job development , and members of AASP who would prefer the organization to remain as a professional society and a forum to exchange research and practice ideas .
62460253	bridge	like	would	5	5	3	3	2	2	The railroad would like the bridge to be taken down so the metal can be melted and reused .
62472412	inclusion	like	would	48	48	46	46	45	45	The proper sentence in the first paragraph should read , `` Hovind ' s views , not surprisingly , are challenged by evolutionists , '' which is a factual and objective sentenceSince the source cited is not an objective source and heavily biased , I would like the inclusion of this source contested as a reliable source , and the sentence tagged as a POV sentence .
62507997	version	like	would	15	15	12	12	11	11	There are a few blown highlights and stitching errors and I would like a larger version , but this this is otherwise quite a good image .
62510732	corner	like	would	23	23	28	28	27	27	There are a few `` specks '' -LRB- not sure if there is imagery jargon I should use -RRB- in the top left corner , which I would like removed .
62514499	page	like	would	10	10	8	8	7	7	There are a lot of musicians who would like a page on Wikipedia so we are careful to limit it to musicians who are notable .
62606401	article	like	would	34	34	32	32	31	31	These sources are not needed to establish the author ' s notability , but as the intent is to take this article to GAN , and hopefully even FAC , we would like the article to be as comprehensive as possible .
62639877	NMSC	like	would	17	17	16	16	15	15	These students are given the opportunity to identify two colleges or universities to which they would like NMSC to send their scores .
62678667	doubt	liked	would	3	3	8	8	6	6	There was little doubt that Grimsby would have liked Oster back but could not afford him and their financial position and reduced league status made it an unattractive option for the player .
62727253	response	like	would	16	16	14	14	13	13	The said user has assumed bad faith on other occasions , but I would like a response to this incident .
62788780	admin	like	would	17	17	15	15	14	14	These probably do not need to go through the entire process , but I would like another admin to close them out .
62789220	guidance	like	would	11	11	10	10	9	9	These problems have since been resolved , but I would like guidance here on how to improve the article here and make it more representative of all of the expert speculation on the subject .
62804555	house	like	would	5	5	3	3	2	2	The sender would like the house as well as Anubis in the Benelux countries , an extensive and generate spin-off merchandising program .
62823835	lot	like	would	21	21	18	18	16	16	These lots are zoned to accommodate home owners who want to own horses or those who would just like a large lot .
62832368	share	like	would	16	16	15	15	14	14	These published works were written by cemetery superintendents , illustrating points of importance they would like share with their fellow cemetery superintendents .
63039448	tag	like	would	11	11	9	9	8	8	The second seems to be that some editors would like a tag on the article page to alert innocent bystanders to the fact that text is no longer referenced .
63055106	type	like	would	12	12	17	17	16	16	The seed for Hollywood High was planted when Theatrix asked users what type of game they would like to see next , and there was much enthusiasm for a computer game based on teenage life .
63102672	system	like	would	13	13	10	10	9	9	These consist of particular traits or capabilities that researchers would like an intelligent system to display .
63123104	someone	like	would	11	11	10	10	9	9	These are the steps I used , and I would like someone to tell me if they are correct .
63195250	link	like	would	36	36	34	34	33	33	These are FACTUAL interviews with real people - if you were to take the trouble to contact the interviewees who the Wikipedia articles are about I am sure they would agree that they would like a link to an article about them and by them .
63197035	advice	like	would	13	13	11	11	10	10	These are good ideas , but -LRB- hehe -RRB- I would like the advice to be more practical .
63455125	plot	like	would	25	25	23	23	21	21	The Horn Book Review felt readers `` may lose patience with the slow beginning '' , but observed that adventure lovers would still like the plot .
63632285	commitment	like	would	13	13	11	11	10	10	Their romance soon becomes complicated when Freya decides that she would like more commitment .
63702148	advice	like	would	10	10	8	8	6	6	The Journey of a Thousand MilesI would really like specific advice on how to improve this because there does not seem to be a single episode article with featured status .
63999532	use	like	would	17	17	15	15	14	14	The EU has deployed navies to police the coast of Somalia since 2008 and would like the use of armed guards regulated within the International Maritime Organization .
64242558	world	like	would	13	13	24	24	22	22	Their aim was to establish a parallel government and demonstrate to the outside world what Swarajya , as conceived by him , would be like .
64353483	article	like	would	14	14	12	12	11	11	The Help Desk is for asking questions anyway - if you would like an article created about this person , you may make a request here or write one in your own words here .
64462027	delay	liked	would	21	21	18	18	16	16	Though the Israeli army delayed the operation by several hours , le Roy said the UN would have liked a longer delay .
64468036	input	like	would	7	7	5	5	4	4	Though if the stewards would like our input into whether we think there is consensus we could certainly give it .
64504623	guidance	like	would	12	12	11	11	10	10	Thus I am unfamiliar with the next steps , and would like guidance .
64506344	pass	like	would	8	8	5	5	4	4	Thus , if you would like a photo pass , they usually limit you to the first three songs and no more than 30 seconds of video .
64508154	method	like	would	10	10	8	8	6	6	Thus , in general , I would also like some method of dealing with PiCo in the future so that this issue does not become a widespread doubt of source validity throughout who knows how many articles ; that is , the fact that it takes two months to fix verification failures that PiCo does not see even when shown several times , and that various apparent avoidance tactics have been used , does not bode well for future discussions , and this needs preferably a voluntary fix .
64533553	nothing	like	would	7	7	6	6	5	5	Tim hates his grandfather and would like nothing more than to kill him .
64605790	opinion	like	would	10	10	8	8	7	7	Though some participants have indicated that they would like this opinion to extend beyond the mere question of source reliability into the issue of what weight and balance to give any sources which proved to be reliable and to the question of whether the existing sources in the article are reliable to support the psychological theory .
64612401	job	like	would	12	12	10	10	9	9	Thompson had asked each of her deputies if they would like the job before offering the job to Arthur L .
64628468	boyfriend	like	would	17	17	13	13	12	12	Though Edith does not believe him , she tells him that he would like her eccentric new boyfriend .
64630212	opinion	like	would	16	16	13	13	12	12	Though for the sake of not wanring to jump the gun I would like another admin opinion .
64631799	clarification	like	would	12	12	10	10	9	9	Though this may be desirable anyway -RRB- What I would like some clarification on is guidelines for what one should look at to consider a mod `` notable '' .
64634973	son	like	would	23	23	21	21	20	20	Though U Kant Aung spends most of his time abroad because of his businesses , he loves his country and would like his son to appreciate the Myanmar traditional values as well and settle down with a cultured and refined young lady in Myanmar .
64636511	proximity	like	would	24	24	23	23	22	22	Though we live in Beverly Hills we love Los Angeles and all the goings on here events and ethnic restaurants so we would like proximity to urban life .
64637191	someone	like	would	25	25	24	24	23	23	Though with this requested login , I think were dealing with a closed proxy unless a default password is in place , but would like someone to triple for me to be sure .
64643855	sausage	like	would	11	11	6	6	5	5	Those of the Prairie Provinces would like feature beef steaks and sausage .
64643989	appreciation	like	would	20	20	16	16	15	15	Those of us that labor hard in the Disney swamp to try to drain it would like a BIT more appreciation of how demanding this thankless task is .
64644168	name	like	would	18	18	16	16	14	14	Those of us who wait for the proposals and then respond case by case would just like the name calling and accusations to stop and all sock puppets cleared out from either side .
64669132	link	like	would	7	7	5	5	4	4	To be honest I would like a link to cityscapes in panoramic former with the content to links , ideally with enough description to facilitate choice .
64671163	discussion	like	would	20	20	18	18	17	17	To be perfectly clear , I do not want to have this template deleted , but I would like a discussion regarding the restriction of its use .
64680971	input	like	would	11	11	7	7	6	6	To all potential reviewers , I would like a little more input before this page is archived .
64687607	consensus	like	would	10	10	8	8	7	7	To do so , however , I would like a consensus prior to making the action .
64689230	knowledge	like	would	12	12	7	7	5	5	To do this , I would ultimately like pictures , or the knowledge of what type of bridge that may now exist that I could visit and take my own photos .
64690887	party	like	would	8	8	6	6	5	5	To each party -RRB- I would like each party to please comment on the article only as it currently exists .
64742358	list	like	would	13	13	11	11	10	10	Toddlers might enjoy a picture gallery , while 8-year olds would like a list of the characters , some quotations , etc .
64775106	demand	like	would	22	22	21	21	20	20	Thus the ' market location ' can be used as a sort of isolator between actual demand and how supply would like demand to be , an isolator between batch demand spikes and the up upstream supply process .
